Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
polsrammelaar-tiny-park,Polsrammelaar - Tiny Park,Deze schattige polsrammelaar is het ideale speeltje voor je kleintje. Het bouclé diertje maakt een vrolijk geluidje bij elke beweging. De polsband maakt het eenvoudig om de rammelaar vast te maken aan de pols van je baby. Zo heeft je kleintje altijd zijn nieuwe favoriete vriendje binnen handbereik! Uren speelplezier gegarandeerd!,Jollein,rattles_wrist_tiny_park,"Polsrammelaars, Rattle Toys, Season 2025/2026, Tiny Park, type-GDP-rattles_wrist_tiny_park",TRUE,Color,Charlie Cat,Size,One Size,,,071-001-68150,0,,0,deny,manual,7.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/071-001-68150_1_20250606T.jpg?v=1752139977,2,FALSE,,,,,,,,,,,,,,,,,,,
wikkeldeken-bunny-cloudy-rib,Wikkeldeken - Bunny - Cloudy Rib,"Wikkel je kleintje in deze mega schattige wikkeldeken die gegarandeerd een glimlach op je gezicht tovert! De binnenkant van teddy is heerlijk zacht en comfortabel, terwijl de buitenkant van zachte ribstof met een schattig bunny hoofd het helemaal afmaakt. De lus aan de achterzijde maakt het makkelijk om de deken op te hangen of op te bergen en door het klittenband is de deken makkelijk te sluiten. Perfect voor knusse momentjes met je baby. Deze wikkeldeken is ideaal om je kleintje warm en gezellig in te wikkelen vanaf de geboorte. Ook een absolute must-have voor je baby’s eerste autostoel!",Jollein,wrap_blankets_bunny_cloudy_rib,"Cloudy Rib, Season 2025/2026, type-GDP-wrap_blankets_bunny_cloudy_rib, Wikkeldekens, Wrap Blankets",TRUE,Color,Milky Coffee,Size,100x105 cm,,,032-566-68118,0,,0,deny,manual,39.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/032-566-68118_1_20250611T.jpg?v=1752139965,1,FALSE,,,,,,,,,,,,,,,,,,,
wikkeldeken-bunny-cloudy-rib,Wikkeldeken - Bunny - Cloudy Rib,"Wikkel je kleintje in deze mega schattige wikkeldeken die gegarandeerd een glimlach op je gezicht tovert! De binnenkant van teddy is heerlijk zacht en comfortabel, terwijl de buitenkant van zachte ribstof met een schattig bunny hoofd het helemaal afmaakt. De lus aan de achterzijde maakt het makkelijk om de deken op te hangen of op te bergen en door het klittenband is de deken makkelijk te sluiten. Perfect voor knusse momentjes met je baby. Deze wikkeldeken is ideaal om je kleintje warm en gezellig in te wikkelen vanaf de geboorte. Ook een absolute must-have voor je baby’s eerste autostoel!",Jollein,wrap_blankets_bunny_cloudy_rib,"Cloudy Rib, Season 2025/2026, type-GDP-wrap_blankets_bunny_cloudy_rib, Wikkeldekens, Wrap Blankets",TRUE,Color,Oatmeal,Size,100x105 cm,,,032-566-68119,0,,0,deny,manual,39.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/032-566-68119_1_20250606T.jpg?v=1752139965,2,FALSE,,,,,,,,,,,,,,,,,,,
laken-tiny-park,Laken - Tiny Park,"Dit laken heeft een schattige print van boompjes en een katje, allemaal op een oatmeal ondergrond, wat perfect past bij de rest van het Tiny Park thema. Het voegt een speelse en natuurlijke sfeer toe aan de babykamer, ideaal om het bedje van je kleintje mee te versieren. Combineer dit lakentje met leuke oatmeal dekentjes en maak het bedje helemaal compleet!",Jollein,sheets_tiny_park,"Lakens, Season 2025/2026, Sheets, Tiny Park, type-GDP-sheets_tiny_park",TRUE,Color,Multicolor,Size,75x100 cm,,,008-511-68102,0,,0,deny,manual,11.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/008-511-68102_1_20250606T.jpg?v=1752140028,1,FALSE,,,,,,,,,,,,,,,,,,,
laken-tiny-park,Laken - Tiny Park,"Dit laken heeft een schattige print van boompjes en een katje, allemaal op een oatmeal ondergrond, wat perfect past bij de rest van het Tiny Park thema. Het voegt een speelse en natuurlijke sfeer toe aan de babykamer, ideaal om het bedje van je kleintje mee te versieren. Combineer dit lakentje met leuke oatmeal dekentjes en maak het bedje helemaal compleet!",Jollein,sheets_tiny_park,"Lakens, Season 2025/2026, Sheets, Tiny Park, type-GDP-sheets_tiny_park",TRUE,Color,Multicolor,Size,120x150 cm,,,008-524-68102,0,,0,deny,manual,15.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/008-524-68102_1_20250611T.jpg?v=1752140029,2,FALSE,,,,,,,,,,,,,,,,,,,
verschoningsmat-met-opbergvak-miffy-jacquard-teddy,Verschoningsmat met Opbergvak - Miffy Jacquard Teddy,Ons zachte verschoningsmatje is de perfecte must-have voor onderweg! Het matje is gemaakt van teddy jacquard met Miffy hoofdjes aan de buitenkant in een mooie biscuit kleur. De afneembare binnenkant heeft een Miffy & Friends print en is makkelijk schoon te maken met een doekje. Het matje heeft handige opbergzakken voor het bewaren van babybenodigdheden en sluit met een strikje voor extra gemak. Praktisch én superlief voor onderweg!,Jollein,changing_pads_pockets_miffy_jacquard,"Changing Mats, Miffy, Season 2025/2026, type-GDP-changing_pads_pockets_miffy_jacquard, Verschoonmatten",TRUE,Color,Biscuit,Size,One Size,,,092-001-68121,0,,0,deny,manual,22.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/092-001-68121_1_20250606T.jpg?v=1752140001,1,FALSE,,,,,,,,,,,,,,,,,,,
boxopbergzak-cloudy-rib,Boxopbergzak - Cloudy Rib,"Deze boxopbergzak heeft een zachte ribstof aan de buitenkant en een jersey binnenkant in een bijpassende uni kleur. Ideaal voor het opbergen van spulletjes, terwijl het een rustige en stijlvolle uitstraling toevoegt aan de babykamer. Je bevestigt de opbergzak eenvoudig aan de rand van de box met de hengsels met knoopsluiting. Praktisch, zacht en perfect voor elke kamer!",Jollein,storage_bags_bag_cloudy_rib,"Cloudy Rib, Opbergzakken, Season 2025/2026, Storage Bags, type-GDP-storage_bags_bag_cloudy_rib",TRUE,Color,Milky Coffee,Size,One Size,,,010-874-68118,0,,0,deny,manual,29.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/010-874-68118_1_20250606T.jpg?v=1752140079,1,FALSE,,,,,,,,,,,,,,,,,,,
boxopbergzak-cloudy-rib,Boxopbergzak - Cloudy Rib,"Deze boxopbergzak heeft een zachte ribstof aan de buitenkant en een jersey binnenkant in een bijpassende uni kleur. Ideaal voor het opbergen van spulletjes, terwijl het een rustige en stijlvolle uitstraling toevoegt aan de babykamer. Je bevestigt de opbergzak eenvoudig aan de rand van de box met de hengsels met knoopsluiting. Praktisch, zacht en perfect voor elke kamer!",Jollein,storage_bags_bag_cloudy_rib,"Cloudy Rib, Opbergzakken, Season 2025/2026, Storage Bags, type-GDP-storage_bags_bag_cloudy_rib",TRUE,Color,Oatmeal,Size,One Size,,,010-874-68119,0,,0,deny,manual,29.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/010-874-68119_1_20250611T.jpg?v=1752140078,2,FALSE,,,,,,,,,,,,,,,,,,,
activiteitenkubus-tiny-park,Activiteitenkubus - Tiny Park,"Deze zachte activiteitenkubus uit de Tiny Park collectie is een betoverend speeltje voor je kleintje. Met schattige  dieren zoals een kat, hond en uil en interactieve elementen zoals knisperende oortjes en een spiegel, stimuleert het de zintuigen en motorische ontwikkeling van je baby. Een vrolijke en leerzame kubus, perfect voor urenlang speelplezier in de box of onderweg!​
",Jollein,stuffed_activity_toys_cube_tiny_park,"Activity Toys, Season 2025/2026, Stuffed Activity Toys, Tiny Park, type-GDP-stuffed_activity_toys_cube_tiny_park",TRUE,Color,Multicolor,Size,One Size,,,119-001-68102,0,,0,deny,manual,17.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/119-001-68102_1_20250611T.jpg?v=1752140070,1,FALSE,,,,,,,,,,,,,,,,,,,
voetenzak-groep-0-35-punts-gordel-cloudy-rib,Voetenzak groep 0+ 3/5 punts gordel - Cloudy Rib," Deze voetenzak in Oatmeal kleur biedt ultiem comfort voor je kleintje. Het heeft een mooie rib buitenkant en een zachte teddy binnenkant, vergelijkbaar met onze ultiem zachte wikkeldekens. Deze voetenzak is geschikt voor de 3/5 punts gordel, waardoor hij perfect is voor gebruik in de kinderwagen of buggy. Houd je kleintje warm en knus, zelfs op de koudste dagen! Deze voetenzak heeft geen TOG-waarde, omdat de voetenzak bedoeld is om je kleintje warm te houden onderweg en niet als slaapzak.",Jollein,footmuffs_car_cloudy_rib,"Cloudy Rib, Footmuffs, Season 2025/2026, type-GDP-footmuffs_car_cloudy_rib, Voetenzakken Voor Autostoel",TRUE,Color,Milky Coffee,Size,One Size,,,025-811-68118,0,,0,deny,manual,39.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/025-811-68118_1_20250611T.jpg?v=1752140060,1,FALSE,,,,,,,,,,,,,,,,,,,
voetenzak-groep-0-35-punts-gordel-cloudy-rib,Voetenzak groep 0+ 3/5 punts gordel - Cloudy Rib," Deze voetenzak in Oatmeal kleur biedt ultiem comfort voor je kleintje. Het heeft een mooie rib buitenkant en een zachte teddy binnenkant, vergelijkbaar met onze ultiem zachte wikkeldekens. Deze voetenzak is geschikt voor de 3/5 punts gordel, waardoor hij perfect is voor gebruik in de kinderwagen of buggy. Houd je kleintje warm en knus, zelfs op de koudste dagen! Deze voetenzak heeft geen TOG-waarde, omdat de voetenzak bedoeld is om je kleintje warm te houden onderweg en niet als slaapzak.",Jollein,footmuffs_car_cloudy_rib,"Cloudy Rib, Footmuffs, Season 2025/2026, type-GDP-footmuffs_car_cloudy_rib, Voetenzakken Voor Autostoel",TRUE,Color,Oatmeal,Size,One Size,,,025-811-68119,0,,0,deny,manual,39.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/025-811-68119_1_20250611T.jpg?v=1752140059,2,FALSE,,,,,,,,,,,,,,,,,,,
rugtasje-pets,Rugtasje - Pets,"Dit rugtasje is perfect voor je kleintje! De tas heeft uitstekende oren die een extra speels detail toevoegen. De voorkant van de tas heeft een rits en is gemaakt van zachte teddy stof, terwijl de zijkanten een materialenmix van polyester hebben voor extra stevigheid. De binnenkant heeft een steekvak met velcro voor handige opbergruimte. De gespjes zijn voorzien van een extra bevestiging/sluiting, zodat de rugzak goed blijft zitten en niet afzakt. De achterkant van de tas is ook van zachte teddy stof, voor een extra knusse uitstraling. Perfect voor elke kleine avonturier!",Jollein,backpacks_pets,"Animal Friends, Rugtassen, Season 2025/2026, Tiny Park, Toddler Backpack, type-GDP-backpacks_pets",TRUE,Color,Dog,Size,One Size,,,057-591-68139,0,,0,deny,manual,29.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/057-591-68139_1_20250611T.jpg?v=1752140135,1,FALSE,,,,,,,,,,,,,,,,,,,
rugtasje-pets,Rugtasje - Pets,"Dit rugtasje is perfect voor je kleintje! De tas heeft uitstekende oren die een extra speels detail toevoegen. De voorkant van de tas heeft een rits en is gemaakt van zachte teddy stof, terwijl de zijkanten een materialenmix van polyester hebben voor extra stevigheid. De binnenkant heeft een steekvak met velcro voor handige opbergruimte. De gespjes zijn voorzien van een extra bevestiging/sluiting, zodat de rugzak goed blijft zitten en niet afzakt. De achterkant van de tas is ook van zachte teddy stof, voor een extra knusse uitstraling. Perfect voor elke kleine avonturier!",Jollein,backpacks_pets,"Animal Friends, Rugtassen, Season 2025/2026, Tiny Park, Toddler Backpack, type-GDP-backpacks_pets",TRUE,Color,Cat,Size,One Size,,,057-591-68140,0,,0,deny,manual,29.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/057-591-68140_1_20250611T.jpg?v=1752140136,2,FALSE,,,,,,,,,,,,,,,,,,,
speelkoffertje-tiny-park-2-stuks,Speelkoffertje - Tiny Park - 2 Stuks,"Dit speelkoffertje setje in de Tiny Park stijl is perfect voor je kleintje! De koffertje hebben verschillende prints en dezelfde kleuren als het Tiny Park thema, met zilverkleurige handvatten die het geheel een speelse uitstraling geven. Beide koffertjes hebben een ruitpatroon aan de binnenkant en de tekst ‘belongs to’ zodat jouw mini ze overal mee naartoe kan nemen. Ideaal voor het opbergen van kleine spulletjes of als decoratie in de babykamer!",Jollein,toy_suitcases_tiny_park_2pack,"Koffertjes, Season 2025/2026, Tiny Park, Toys Cases, type-GDP-toy_suitcases_tiny_park_2pack",TRUE,Color,Multicolor,Size,One Size,,,059-595-68102,0,,0,deny,manual,17.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/059-595-68102_1_20250611T.jpg?v=1752140112,1,FALSE,,,,,,,,,,,,,,,,,,,
voetenzak-groep-0-35-punts-gordel-miffy-jacquard,Voetenzak groep 0+ 3/5 punts gordel - Miffy Jacquard,"Deze voetenzak met schattige Miffy hoofdjes in jacquard stof en teddy stof in biscuit kleur is perfect voor je kleintje. De zachte stoffen houden je baby warm en comfortabel, terwijl het schattige Miffy ontwerp zorgt voor een vrolijke uitstraling. Deze voetenzak is geschikt voor de 3/5 punts gordel, waardoor hij ideaal is voor de kinderwagen of buggy. Een knusse en praktische keuze voor de wintermaanden! Deze voetenzak heeft geen TOG-waarde, omdat de voetenzak bedoeld is om je kleintje warm te houden onderweg en niet als slaapzak.",Jollein,footmuffs_car_miffy_jacquard,"Footmuffs, Miffy, Season 2025/2026, type-GDP-footmuffs_car_miffy_jacquard, Voetenzakken Voor Autostoel",TRUE,Color,Biscuit,Size,One Size,,,025-811-68121,0,,0,deny,manual,44.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/025-811-68121_1_20250611T.jpg?v=1752140169,1,FALSE,,,,,,,,,,,,,,,,,,,
dekbedovertrek-met-sloop-miffy-and-friends,Dekbedovertrek met sloop - Miffy and Friends,"Dit schattige dekbedovertrek met sloop brengt een gezellige touch in de kinderkamer. De grotere all-over print toont de schattige Miffy en haar vriendjes, met een ivory ondergrond. De hoofdjes van Miffy en haar vrienden zijn in de zachte kleuren nougat en biscuit, wat het dekbedovertrek een rustige en lieve uitstraling geeft.
Verkrijgbaar in 100x140 cm, ideaal voor een ledikant of peuterbed. Beide kanten hebben dezelfde print, zodat je het dekbedovertrek gemakkelijk kunt draaien!",Jollein,duvet_cover_sets_miffy_friends,"Dekbedovertrekken, Duvet Covers, Miffy, Season 2025/2026, type-GDP-duvet_cover_sets_miffy_friends",TRUE,Color,Multicolor,Size,100x140cm,,,003-005-68047,0,,0,deny,manual,34.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/003-005-68047_1_20250606T.jpg?v=1752140160,1,FALSE,,,,,,,,,,,,,,,,,,,
boxkleed-cloudy-rib,Boxkleed - Cloudy Rib,"Dit boxkleed biedt je kleintje een zachte en comfortabele speelplek. De buitenkant van ribstof is heerlijk zacht, terwijl de binnenkant van teddy extra warmte en comfort biedt. Ideaal voor de box of als extra zachte ondergrond in de babykamer. Een perfecte keuze voor een knusse speelomgeving!",Jollein,playpen_mats_cloudy_rib,"Boxkleden, Cloudy Rib, Highchair Cushions, Playpen Mats, Season 2025/2026, type-GDP-playpen_mats_cloudy_rib",TRUE,Color,Milky Coffee,Size,75x95 cm,,,017-512-68118,0,,0,deny,manual,44.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/017-512-68118_1_20250611T.jpg?v=1752140257,1,FALSE,,,,,,,,,,,,,,,,,,,
boxkleed-cloudy-rib,Boxkleed - Cloudy Rib,"Dit boxkleed biedt je kleintje een zachte en comfortabele speelplek. De buitenkant van ribstof is heerlijk zacht, terwijl de binnenkant van teddy extra warmte en comfort biedt. Ideaal voor de box of als extra zachte ondergrond in de babykamer. Een perfecte keuze voor een knusse speelomgeving!",Jollein,playpen_mats_cloudy_rib,"Boxkleden, Cloudy Rib, Highchair Cushions, Playpen Mats, Season 2025/2026, type-GDP-playpen_mats_cloudy_rib",TRUE,Color,Oatmeal,Size,75x95 cm,,,017-512-68119,0,,0,deny,manual,44.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/017-512-68119_1_20250606T.jpg?v=1752140258,2,FALSE,,,,,,,,,,,,,,,,,,,
boxkleed-cloudy-rib,Boxkleed - Cloudy Rib,"Dit boxkleed biedt je kleintje een zachte en comfortabele speelplek. De buitenkant van ribstof is heerlijk zacht, terwijl de binnenkant van teddy extra warmte en comfort biedt. Ideaal voor de box of als extra zachte ondergrond in de babykamer. Een perfecte keuze voor een knusse speelomgeving!",Jollein,playpen_mats_cloudy_rib,"Boxkleden, Cloudy Rib, Highchair Cushions, Playpen Mats, Season 2025/2026, type-GDP-playpen_mats_cloudy_rib",TRUE,Color,Milky Coffee,Size,100x100 cm,,,017-751-68118,0,,0,deny,manual,54.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/017-751-68118_1_20250611T.jpg?v=1752140258,3,FALSE,,,,,,,,,,,,,,,,,,,
boxkleed-cloudy-rib,Boxkleed - Cloudy Rib,"Dit boxkleed biedt je kleintje een zachte en comfortabele speelplek. De buitenkant van ribstof is heerlijk zacht, terwijl de binnenkant van teddy extra warmte en comfort biedt. Ideaal voor de box of als extra zachte ondergrond in de babykamer. Een perfecte keuze voor een knusse speelomgeving!",Jollein,playpen_mats_cloudy_rib,"Boxkleden, Cloudy Rib, Highchair Cushions, Playpen Mats, Season 2025/2026, type-GDP-playpen_mats_cloudy_rib",TRUE,Color,Oatmeal,Size,100x100 cm,,,017-751-68119,0,,0,deny,manual,54.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/017-751-68119_1_20250611T.jpg?v=1752140257,4,FALSE,,,,,,,,,,,,,,,,,,,
boxbumper-cloudy-rib,Boxbumper - Cloudy Rib,"Deze boxbumper is superzacht en biedt optimaal comfort voor je kleintje. De buitenkant van ribstof voelt heerlijk aan, terwijl de binnenkant van teddy zorgt voor extra zachtheid. Het beste van alles? Deze bumper is aan beide kanten te gebruiken, waardoor je hem makkelijk kunt afwisselen voor een frisse uitstraling. Perfect voor in de box!",Jollein,boxbumpers_cloudy_rib,"Boxbumpers, Cloudy Rib, Season 2025/2026, type-GDP-boxbumpers_cloudy_rib",TRUE,Color,Milky Coffee,Size,180x30cm,,,004-895-68118,0,,0,deny,manual,54.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/004-895-68118_1_20250606T.jpg?v=1752140195,1,FALSE,,,,,,,,,,,,,,,,,,,
boxbumper-cloudy-rib,Boxbumper - Cloudy Rib,"Deze boxbumper is superzacht en biedt optimaal comfort voor je kleintje. De buitenkant van ribstof voelt heerlijk aan, terwijl de binnenkant van teddy zorgt voor extra zachtheid. Het beste van alles? Deze bumper is aan beide kanten te gebruiken, waardoor je hem makkelijk kunt afwisselen voor een frisse uitstraling. Perfect voor in de box!",Jollein,boxbumpers_cloudy_rib,"Boxbumpers, Cloudy Rib, Season 2025/2026, type-GDP-boxbumpers_cloudy_rib",TRUE,Color,Oatmeal,Size,180x30cm,,,004-895-68119,0,,0,deny,manual,54.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/004-895-68119_1_20250606T.jpg?v=1752140195,2,FALSE,,,,,,,,,,,,,,,,,,,
slab-waterproof-leafy-dreams-2-stuks,Slab Waterproof - Leafy Dreams - 2 Stuks,"Deze waterproof slabbetjes uit de Leafy Dreams collectie bieden perfect bescherming tegen knoeien tijdens het eten. Het waterdichte materiaal houdt je kleintje droog, terwijl de zachte bloemenprint in rustige tinten zorgt voor een vrolijke uitstraling. Het 2-pack maakt het extra handig, zodat je altijd een schone slab bij de hand hebt. Ideaal voor elke maaltijd, praktisch en schattig!",Jollein,bibs_sleeveless_waterproof_leafy_dreams_2pack,"Bibs, Leafy Dreams, Season 2025/2026, Slab zonder mouw, type-GDP-bibs_sleeveless_waterproof_leafy_dreams_2pack",TRUE,Color,Multicolor,Size,One Size,,,029-864-68105,0,,0,deny,manual,16.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/029-864-68105_1_20250611T.jpg?v=1752140329,1,FALSE,,,,,,,,,,,,,,,,,,,
activiteiten-boxhanger-animal-friendselephant-tales,Activiteiten Boxhanger - Animal Friends/Elephant Tales,"Deze boxhanger biedt een scala aan speelmogelijkheden: van spiegeltjes die nieuwsgierigheid wekken tot belletjes die een vrolijk geluid maken, knispers die uitnodigen tot ontdekken en zachte materialen die heerlijk knuffelbaar zijn. Dankzij de koordjes aan de bovenkant bevestig je de hanger eenvoudig in de box, zodat hij stevig op zijn plek blijft. Dit is toch het perfecte (kraam) cadeau?

",Jollein,stuffed_activity_toys_playpen_book,"Activity Toys, Animal Friends, Season 2025/2026, Stuffed Activity Toys, type-GDP-stuffed_activity_toys_playpen_book",TRUE,Color,Ivory,Size,One Size,,,072-001-68110,0,,0,deny,manual,19.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/072-001-68110_1_20250611T.jpg?v=1752140309,1,FALSE,,,,,,,,,,,,,,,,,,,
activiteiten-boxhanger-animal-friendselephant-tales,Activiteiten Boxhanger - Animal Friends/Elephant Tales,"Deze boxhanger biedt een scala aan speelmogelijkheden: van spiegeltjes die nieuwsgierigheid wekken tot belletjes die een vrolijk geluid maken, knispers die uitnodigen tot ontdekken en zachte materialen die heerlijk knuffelbaar zijn. Dankzij de koordjes aan de bovenkant bevestig je de hanger eenvoudig in de box, zodat hij stevig op zijn plek blijft. Dit is toch het perfecte (kraam) cadeau?

",Jollein,stuffed_activity_toys_playpen_book,"Activity Toys, Animal Friends, Season 2025/2026, Stuffed Activity Toys, type-GDP-stuffed_activity_toys_playpen_book",TRUE,Color,Oatmeal,Size,One Size,,,072-001-68154,0,,0,deny,manual,19.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/072-001-68154_1_20250611T.jpg?v=1752140310,2,FALSE,,,,,,,,,,,,,,,,,,,
luiertas-embossed,Luiertas - Embossed,"Deze luiertas is de perfecte combinatie van stijl en functionaliteit. Gemaakt van embossed materiaal, heeft de tas een elegante uitstraling en is tegelijkertijd praktisch in gebruik. De tas biedt handige vakken aan de binnenkant voor het opbergen van babyspulletjes en heeft een verstelbaar hengsel, zodat je hem makkelijk om je schouder kunt dragen of aan de wandelwagen kunt hangen. Door de bionic finish ben je helemaal beschermd tegen de elementen! Maak het geheel compleet met de embossed voetenzak en ga compleet in stijl op pad!",Jollein,diaper_bags_embossed_lily,"Diaper Bags, Embossed, Luiertassen, Season 2025/2026, type-GDP-diaper_bags_embossed_lily",TRUE,Color,Sand,Size,One Size,,,027-818-68135,0,,0,deny,manual,49.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/027-818-68135_1_20250611T.jpg?v=1752140273,1,FALSE,,,,,,,,,,,,,,,,,,,
